id,Basic Income Type,Income Test,Payment Unit,Payment Unit2,Benefit Level,scaling Factor,BRR,Break-Even Point,All Recipients, Gross Cost ,Gross Cost(M), Gross Cost to Parents , Gross Cost to Coupled Recipients , Gross Cost Families - Quartile 1 , Gross Cost Families - Quartile 2 , Gross Cost Families - Quartile 3 , Gross Cost Families - Quartile 4 , Gross Cost Individuals - Quartile 1 , Gross Cost Individuals - Quartile 2 , Gross Cost Individuals - Quartile 3 , Gross Cost Individuals - Quartile 4 ,Percentage Change in Poverty Rate,% change in PR,Poverty Rate After Basic Income,Poverty Reduction Efficiency,Poverty Reduction Efficiency (B),Mean Change in Depth of Poverty,% Change in PD,Depth of Poverty Efficiency,Percentage Change in Gini Coefficient (family income),Gini Coefficient (family income) Efficiency,Percentage Change in Gini Coefficient (individual income),Gini Coefficient (individual income) Efficiency,Mean Age of Recipients,Poverty Rate Before Basic Income, Poverty count with Basic Income , Total Number of People In Poverty Before BI , Mean Depth of Poverty After Basic Income , Mean Depth of Poverty Before BI (for recipients) ,"Gini Coefficient after BI, families",Gini Coefficient Before BI - family income,"Gini Coefficient after BI, individuals",Gini Coefficient Before BI - individual income,Total Mean Age,Total Number of Parents,Total Number of people that are in a Couple,Total Working-Age Population,Number of Recipients that are in a Couple,Number of Recipients that are Parents
1062,RTC,Individual,SQRT(2),Family,14000,sqrt(N),10,140000,2901157,"$24,517,909,100 ",24518,"$5,710,805,887 ","$11,007,784,063 ","$7,405,143,137 ","$6,499,026,567 ","$6,077,455,555 ","$4,536,283,840 ","$8,909,066,057 ","$7,411,708,230 ","$5,772,366,570 ","$2,424,768,243 ",-0.743900716,-74.39007163,0.024245298,3.03411E-11,14847,-0.900654732,-90.06547319,3.67346E-11,-0.411349982,1.67775E-11,-0.510347426,2.08153E-11,41,0.094671488,"125,315","489,322",$599 ,"$1,957 ",0.433389189,0.611663818,0.404982204,0.570196688,41,"1,695,015","2,481,629","5,168,631","1,634,023","813,628"
1063,RTC,Individual,SQRT(2),Family,14000,sqrt(N),15,93333.33333,2640442,"$20,152,546,346 ",20153,"$4,543,530,892 ","$8,590,987,130 ","$7,142,414,935 ","$5,604,628,277 ","$4,500,109,336 ","$2,905,393,798 ","$8,661,149,212 ","$6,517,853,402 ","$4,212,744,513 ","$760,799,219 ",-0.725530446,-72.55304456,0.025984444,3.60019E-11,17617,-0.893733789,-89.37337888,4.43484E-11,-0.398774922,1.97878E-11,-0.49903205,2.47627E-11,40,0.094671488,"134,304","489,322",$621 ,"$1,957 ",0.43728538,0.611663818,0.40803919,0.570196688,41,"1,695,015","2,481,629","5,168,631","1,430,607","716,194"
1064,RTC,Individual,SQRT(2),Family,14000,sqrt(N),20,70000,2380283,"$16,789,849,282 ",16790,"$3,713,935,635 ","$6,894,268,794 ","$6,879,686,733 ","$4,711,916,088 ","$3,132,019,014 ","$2,066,227,447 ","$8,413,232,368 ","$5,623,998,573 ","$2,653,122,456 ","$99,495,885 ",-0.707638323,-70.76383233,0.027678316,4.21468E-11,20623,-0.885645434,-88.56454342,5.27489E-11,-0.381973773,2.27503E-11,-0.480288446,2.86059E-11,40,0.094671488,"143,059","489,322",$643 ,"$1,957 ",0.44260161,0.611663818,0.413205834,0.570196688,41,"1,695,015","2,481,629","5,168,631","1,242,287","625,464"
1065,RTC,Individual,SQRT(2),Family,14000,sqrt(N),25,56000,2126697,"$14,164,710,978 ",14165,"$3,112,844,177 ","$5,645,607,793 ","$6,616,958,531 ","$3,819,205,038 ","$2,184,090,844 ","$1,544,456,564 ","$8,165,315,524 ","$4,730,143,745 ","$1,255,300,009 ","$13,951,700 ",-0.695578754,-69.55787539,0.02882001,4.91065E-11,24029,-0.869450559,-86.94505586,6.13815E-11,-0.364629656,2.57421E-11,-0.458947688,3.24008E-11,39,0.094671488,"148,960","489,322",$671 ,"$1,957 ",0.448226976,0.611663818,0.419249996,0.570196688,41,"1,695,015","2,481,629","5,168,631","1,078,500","538,881"
1066,RTC,Individual,SQRT(2),Family,14000,sqrt(N),30,46666.66667,1842120,"$12,169,011,110 ",12169,"$2,676,930,093 ","$4,744,302,842 ","$6,354,230,329 ","$2,933,822,625 ","$1,680,698,612 ","$1,200,259,543 ","$7,917,398,680 ","$3,836,288,916 ","$413,531,102 ","$1,792,412 ",-0.688736677,-68.87366772,0.029467763,5.65976E-11,27694,-0.853180664,-85.31806639,7.01109E-11,-0.348656714,2.86512E-11,-0.437907428,3.59855E-11,39,0.094671488,"152,308","489,322",$696 ,"$1,957 ",0.453535587,0.611663818,0.425384695,0.570196688,41,"1,695,015","2,481,629","5,168,631","896,823","456,803"
1067,RTC,Individual,SQRT(2),Family,14000,sqrt(N),35,40000,1616951,"$10,683,286,005 ",10683,"$2,374,283,043 ","$4,127,650,081 ","$6,091,502,127 ","$2,175,742,370 ","$1,421,186,499 ","$994,855,009 ","$7,669,481,835 ","$2,942,961,551 ","$70,793,121 ","$49,497 ",-0.657074451,-65.70744514,0.032465272,6.15049E-11,30096,-0.842285472,-84.22854717,7.88414E-11,-0.334534019,3.13138E-11,-0.418997943,3.922E-11,38,0.094671488,"167,801","489,322",$718 ,"$1,957 ",0.458335125,0.611663818,0.431053349,0.570196688,41,"1,695,015","2,481,629","5,168,631","764,661","404,389"
1068,RTC,Individual,SQRT(2),Family,14000,sqrt(N),40,35000,1436456,"$9,556,777,500 ",9557,"$2,136,196,249 ","$3,670,413,853 ","$5,828,773,925 ","$1,625,640,393 ","$1,239,803,909 ","$862,559,273 ","$7,421,564,991 ","$2,118,584,753 ","$16,578,258 ","$49,497 ",-0.643071413,-64.3071413,0.033790961,6.72896E-11,32926,-0.83226055,-83.22605504,8.70859E-11,-0.322614491,3.37577E-11,-0.402779102,4.21459E-11,38,0.094671488,"174,653","489,322",$740 ,"$1,957 ",0.462465686,0.611663818,0.436037165,0.570196688,41,"1,695,015","2,481,629","5,168,631","685,475","370,555"
1069,RTC,Individual,SQRT(2),Family,14000,sqrt(N),45,31111.11111,1311075,"$8,660,676,288 ",8661,"$1,937,718,215 ","$3,296,054,512 ","$5,566,045,722 ","$1,234,165,647 ","$1,092,444,630 ","$768,020,289 ","$7,173,648,147 ","$1,479,253,481 ","$7,725,163 ","$49,497 ",-0.632438362,-63.24383616,0.034797609,7.30241E-11,35732,-0.824135543,-82.41355435,9.51583E-11,-0.312559426,3.60895E-11,-0.388835669,4.48967E-11,37,0.094671488,"179,856","489,322",$758 ,"$1,957 ",0.466008479,0.611663818,0.440414825,0.570196688,41,"1,695,015","2,481,629","5,168,631","624,084","340,790"
1070,RTC,Individual,SQRT(2),Family,14000,sqrt(N),50,28000,1177767,"$7,934,237,017 ",7934,"$1,773,662,932 ","$2,999,959,083 ","$5,303,317,520 ","$948,558,653 ","$976,708,403 ","$705,652,440 ","$6,925,731,303 ","$1,004,911,496 ","$3,544,720 ","$49,497 ",-0.603512585,-60.35125852,0.037536051,7.60643E-11,37220,-0.816049507,-81.6049507,1.02852E-10,-0.303860039,3.82973E-11,-0.376874506,4.74998E-11,37,0.094671488,"194,010","489,322",$776 ,"$1,957 ",0.469117692,0.611663818,0.44424079,0.570196688,41,"1,695,015","2,481,629","5,168,631","545,663","311,631"
1071,RTC,Individual,SQRT(2),Family,14000,sqrt(N),55,25454.54545,1075530,"$7,354,837,668 ",7355,"$1,643,132,458 ","$2,774,590,179 ","$5,040,589,318 ","$760,997,864 ","$892,935,861 ","$660,314,626 ","$6,677,814,459 ","$675,338,904 ","$1,634,808 ","$49,497 ",-0.588477492,-58.84774923,0.038959447,8.00123E-11,39152,-0.805681846,-80.56818463,1.09544E-10,-0.296532542,4.0318E-11,-0.366835177,4.98767E-11,37,0.094671488,"201,367","489,322",$794 ,"$1,957 ",0.471768968,0.611663818,0.447503713,0.570196688,41,"1,695,015","2,481,629","5,168,631","489,729","280,742"
1072,RTC,Individual,SQRT(2),Family,14000,sqrt(N),60,23333.33333,994690,"$6,867,167,210 ",6867,"$1,538,525,994 ","$2,597,977,045 ","$4,777,861,116 ","$636,214,497 ","$828,238,552 ","$624,853,045 ","$6,429,897,614 ","$436,118,345 ","$1,101,753 ","$49,497 ",-0.553498507,-55.34985065,0.042270962,8.06007E-11,39440,-0.793890415,-79.38904148,1.15607E-10,-0.290068358,4.22399E-11,-0.358115166,5.21489E-11,37,0.094671488,"218,483","489,322",$813 ,"$1,957 ",0.474132878,0.611663818,0.45037699,0.570196688,41,"1,695,015","2,481,629","5,168,631","444,150","255,293"
1073,RTC,Individual,SQRT(2),Family,14000,sqrt(N),65,21538.46154,940739,"$6,448,011,878 ",6448,"$1,452,152,287 ","$2,448,872,006 ","$4,515,139,519 ","$565,482,242 ","$772,798,101 ","$594,592,017 ","$6,181,980,770 ","$265,360,840 ","$620,771 ","$49,497 ",-0.462705553,-46.27055526,0.050866466,7.17594E-11,35113,-0.750635472,-75.06354719,1.16413E-10,-0.284388185,4.41048E-11,-0.35044083,5.43487E-11,36,0.094671488,"262,910","489,322",$846 ,"$1,957 ",0.476229715,0.611663818,0.452936404,0.570196688,41,"1,695,015","2,481,629","5,168,631","414,393","237,609"
1074,RTC,Individual,SQRT(2),Family,14000,sqrt(N),70,20000,879904,"$6,080,538,211 ",6081,"$1,381,346,842 ","$2,327,320,575 ","$4,261,167,864 ","$523,625,725 ","$726,379,039 ","$569,365,584 ","$5,934,063,926 ","$146,275,901 ","$148,887 ","$49,497 ",-0.411551058,-41.15510583,0.055709336,6.76833E-11,33119,-0.654162186,-65.41621856,1.07583E-10,-0.279272377,4.59289E-11,-0.343592644,5.65069E-11,36,0.094671488,"287,941","489,322",$893 ,"$1,957 ",0.478134155,0.611663818,0.45524499,0.570196688,41,"1,695,015","2,481,629","5,168,631","381,396","221,539"
1075,RTC,Individual,SQRT(2),Family,14000,sqrt(N),75,18666.66667,829358,"$5,768,014,600 ",5768,"$1,321,643,373 ","$2,226,581,850 ","$4,034,443,844 ","$494,977,248 ","$690,555,312 ","$548,038,196 ","$5,686,147,082 ","$81,818,021 ", $-   ,"$49,497 ",-0.38564992,-38.56499195,0.058161438,6.68601E-11,32716,-0.5936931,-59.36930998,1.02928E-10,-0.274825841,4.76465E-11,-0.337644398,5.85374E-11,36,0.094671488,"300,615","489,322",$935 ,"$1,957 ",0.47980187,0.611663818,0.457269372,0.570196688,41,"1,695,015","2,481,629","5,168,631","361,393","208,157"
1076,RTC,Individual,SQRT(2),Family,14000,sqrt(N),80,17500,781581,"$5,489,935,789 ",5490,"$1,270,287,162 ","$2,138,951,125 ","$3,829,809,063 ","$468,907,571 ","$662,838,709 ","$528,380,446 ","$5,439,865,172 ","$50,021,120 ", $-   ,"$49,497 ",-0.362718195,-36.27181947,0.060332417,6.60697E-11,32329,-0.540224082,-54.02240821,9.84026E-11,-0.270798683,4.93264E-11,-0.332282782,6.05258E-11,36,0.094671488,"311,836","489,322",$976 ,"$1,957 ",0.481322358,0.611663818,0.459109603,0.570196688,41,"1,695,015","2,481,629","5,168,631","337,972","196,083"
1077,RTC,Individual,SQRT(2),Family,14000,sqrt(N),85,16470.58824,731881,"$5,244,560,042 ",5245,"$1,225,649,129 ","$2,061,789,358 ","$3,648,960,772 ","$445,778,711 ","$639,067,915 ","$510,752,644 ","$5,205,654,698 ","$38,855,846 ", $-   ,"$49,497 ",-0.347550273,-34.75502729,0.061768387,6.62687E-11,32427,-0.487501527,-48.7501527,9.29537E-11,-0.267210484,5.095E-11,-0.327484399,6.24427E-11,36,0.094671488,"319,258","489,322","$1,014 ","$1,957 ",0.482685263,0.611663818,0.460769122,0.570196688,41,"1,695,015","2,481,629","5,168,631","322,011","183,667"
1078,RTC,Individual,SQRT(2),Family,14000,sqrt(N),90,15555.55556,677817,"$5,045,218,440 ",5045,"$1,191,913,754 ","$1,997,159,460 ","$3,504,712,810 ","$425,505,598 ","$617,802,380 ","$497,197,652 ","$5,011,098,269 ","$34,070,673 ", $-   ,"$49,497 ",-0.339661807,-33.96618068,0.062515199,6.73235E-11,32943,-0.454837194,-45.48371943,9.01521E-11,-0.264271975,5.23807E-11,-0.323492676,6.41187E-11,36,0.094671488,"323,118","489,322","$1,045 ","$1,957 ",0.483807142,0.611663818,0.462158824,0.570196688,41,"1,695,015","2,481,629","5,168,631","300,105","171,248"
1079,RTC,Individual,SQRT(2),Family,14000,sqrt(N),95,14736.84211,654197,"$4,872,459,752 ",4872,"$1,161,844,607 ","$1,941,264,110 ","$3,378,608,108 ","$409,656,873 ","$598,540,784 ","$485,653,987 ","$4,841,983,415 ","$30,426,839 ", $-   ,"$49,497 ",-0.333073109,-33.30731094,0.063138962,6.83583E-11,33449,-0.432867161,-43.28671613,8.88396E-11,-0.261700213,5.37101E-11,-0.319976717,6.56705E-11,36,0.094671488,"326,342","489,322","$1,072 ","$1,957 ",0.484793305,0.611663818,0.463389857,0.570196688,41,"1,695,015","2,481,629","5,168,631","291,344","166,067"
1080,RTC,Individual,SQRT(2),Family,14000,sqrt(N),100,14000,638772,"$4,711,265,244 ",4711,"$1,133,813,674 ","$1,888,786,192 ","$3,261,210,552 ","$394,407,515 ","$580,833,556 ","$474,813,620 ","$4,683,768,749 ","$27,446,997 ", $-   ,"$49,497 ",-0.329443574,-32.9443574,0.063482575,6.99268E-11,34217,-0.412145336,-41.21453356,8.74808E-11,-0.259291828,5.50366E-11,-0.316669434,6.72154E-11,36,0.094671488,"328,118","489,322","$1,097 ","$1,957 ",0.485720471,0.611663818,0.464553822,0.570196688,41,"1,695,015","2,481,629","5,168,631","287,529","164,173"
1081,RTC,Individual,SQRT(2),Family,15000,sqrt(N),5,300000,3025634,"$32,434,092,261 ",32434,"$7,844,062,898 ","$15,410,338,793 ","$8,234,342,735 ","$7,986,162,177 ","$8,324,265,394 ","$7,889,321,954 ","$9,828,761,454 ","$8,962,664,336 ","$7,967,103,676 ","$5,675,562,794 ",-0.768173099,-76.81730986,0.021947397,2.36841E-11,11589,-0.921552643,-92.15526428,2.84131E-11,-0.433241457,1.33576E-11,-0.533222198,1.64402E-11,41,0.094671488,"113,438","489,322",$526 ,"$1,957 ",0.426769555,0.611663818,0.398940099,0.570196688,41,"1,695,015","2,481,629","5,168,631","1,734,818","857,879"
1082,RTC,Individual,SQRT(2),Family,15000,sqrt(N),10,150000,2924115,"$26,980,832,977 ",26981,"$6,314,869,925 ","$12,201,336,159 ","$7,971,614,533 ","$7,091,107,679 ","$6,737,975,791 ","$5,180,134,974 ","$9,580,844,610 ","$8,068,809,508 ","$6,407,481,619 ","$2,923,697,240 ",-0.763341904,-76.33419037,0.022404771,2.8292E-11,13844,-0.915812707,-91.58127069,3.39431E-11,-0.428791195,1.58924E-11,-0.533801675,1.97845E-11,41,0.094671488,"115,802","489,322",$549 ,"$1,957 ",0.428098817,0.611663818,0.398789386,0.570196688,41,"1,695,015","2,481,629","5,168,631","1,652,587","821,990"
1083,RTC,Individual,SQRT(2),Family,15000,sqrt(N),15,100000,2702993,"$22,426,857,778 ",22427,"$5,084,868,588 ","$9,650,596,999 ","$7,708,886,331 ","$6,196,307,649 ","$5,156,353,614 ","$3,365,310,183 ","$9,332,927,766 ","$7,174,954,680 ","$4,847,859,562 ","$1,071,115,771 ",-0.747859299,-74.78592992,0.023870537,3.33466E-11,16317,-0.909600148,-90.96001476,4.05585E-11,-0.417468607,1.86147E-11,-0.524606586,2.33919E-11,41,0.094671488,"123,378","489,322",$570 ,"$1,957 ",0.431518424,0.611663818,0.401194534,0.570196688,41,"1,695,015","2,481,629","5,168,631","1,481,639","741,592"
1084,RTC,Individual,SQRT(2),Family,15000,sqrt(N),20,75000,2456993,"$18,862,070,288 ",18862,"$4,189,692,308 ","$7,814,174,191 ","$7,446,158,129 ","$5,303,541,823 ","$3,702,811,273 ","$2,409,559,063 ","$9,085,010,921 ","$6,281,099,851 ","$3,288,237,504 ","$207,722,011 ",-0.735656679,-73.56566787,0.025025776,3.90019E-11,19084,-0.903249233,-90.3249233,4.78871E-11,-0.401299834,2.12755E-11,-0.507100999,2.68847E-11,40,0.094671488,"129,349","489,322",$590 ,"$1,957 ",0.43649746,0.611663818,0.405854558,0.570196688,41,"1,695,015","2,481,629","5,168,631","1,290,897","652,470"
1085,RTC,Individual,SQRT(2),Family,15000,sqrt(N),25,60000,2213473,"$16,033,932,520 ",16034,"$3,525,616,046 ","$6,450,700,844 ","$7,183,429,927 ","$4,410,830,773 ","$2,623,128,676 ","$1,816,543,143 ","$8,837,094,077 ","$5,387,245,023 ","$1,782,506,096 ","$27,087,324 ",-0.72196424,-72.19642401,0.026322057,4.50273E-11,22033,-0.892818985,-89.28189853,5.56831E-11,-0.38377732,2.39353E-11,-0.486065298,3.03148E-11,40,0.094671488,"136,049","489,322",$612 ,"$1,957 ",0.442024744,0.611663818,0.411599557,0.570196688,41,"1,695,015","2,481,629","5,168,631","1,128,991","562,536"
1086,RTC,Individual,SQRT(2),Family,15000,sqrt(N),30,50000,1955786,"$13,809,521,421 ",13810,"$3,032,721,224 ","$5,421,799,871 ","$6,920,701,725 ","$3,518,686,364 ","$1,959,802,159 ","$1,410,331,173 ","$8,589,177,233 ","$4,493,390,194 ","$721,113,083 ","$5,840,911 ",-0.701750576,-70.17505765,0.028235717,5.08164E-11,24866,-0.875667755,-87.56677551,6.34104E-11,-0.367101222,2.65832E-11,-0.464415461,3.36301E-11,39,0.094671488,"145,940","489,322",$639 ,"$1,957 ",0.447416631,0.611663818,0.417684624,0.570196688,41,"1,695,015","2,481,629","5,168,631","972,958","494,239"
1087,RTC,Individual,SQRT(2),Family,15000,sqrt(N),35,42857.14286,1718551,"$12,135,254,510 ",12135,"$2,683,915,183 ","$4,702,914,456 ","$6,657,973,523 ","$2,683,178,830 ","$1,637,183,596 ","$1,156,918,561 ","$8,341,260,389 ","$3,599,535,366 ","$194,405,723 ","$53,033 ",-0.699146986,-69.9146986,0.028482204,5.76129E-11,28191,-0.863403626,-86.34036262,7.11484E-11,-0.352098286,2.90145E-11,-0.444273144,3.66101E-11,38,0.094671488,"147,214","489,322",$659 ,"$1,957 ",0.452381183,0.611663818,0.423509796,0.570196688,41,"1,695,015","2,481,629","5,168,631","819,497","424,787"
1088,RTC,Individual,SQRT(2),Family,15000,sqrt(N),40,37500,1520878,"$10,845,291,517 ",10845,"$2,417,900,555 ","$4,179,504,258 ","$6,395,245,320 ","$2,031,243,524 ","$1,425,988,168 ","$992,814,505 ","$8,093,343,544 ","$2,717,972,030 ","$33,922,910 ","$53,033 ",-0.697093129,-69.70931292,0.028676646,6.42761E-11,31452,-0.85413322,-85.41332203,7.87561E-11,-0.339015573,3.12592E-11,-0.426513612,3.93271E-11,38,0.094671488,"148,219","489,322",$679 ,"$1,957 ",0.456801129,0.611663818,0.428782318,0.570196688,41,"1,695,015","2,481,629","5,168,631","715,599","386,987"
1089,RTC,Individual,SQRT(2),Family,15000,sqrt(N),45,33333.33333,1378234,"$9,831,490,151 ",9831,"$2,198,897,799 ","$3,761,755,682 ","$6,132,517,118 ","$1,558,859,975 ","$1,260,936,849 ","$879,176,209 ","$7,845,426,700 ","$1,973,757,255 ","$12,253,163 ","$53,033 ",-0.684518576,-68.45185757,0.029867096,6.96251E-11,34069,-0.846927526,-84.69275264,8.61444E-11,-0.32792303,3.33544E-11,-0.411182433,4.1823E-11,37,0.094671488,"154,372","489,322",$696 ,"$1,957 ",0.460616917,0.611663818,0.433440643,0.570196688,41,"1,695,015","2,481,629","5,168,631","656,833","357,452"
1090,RTC,Individual,SQRT(2),Family,15000,sqrt(N),50,30000,1261064,"$8,999,177,772 ",8999,"$2,013,494,880 ","$3,416,580,102 ","$5,869,788,916 ","$1,207,016,872 ","$1,124,865,428 ","$797,506,556 ","$7,597,509,856 ","$1,395,032,240 ","$6,582,643 ","$53,033 ",-0.668242991,-66.8242991,0.03140793,7.4256E-11,36335,-0.840413411,-84.04134111,9.33878E-11,-0.318320006,3.53721E-11,-0.397810876,4.42052E-11,37,0.094671488,"162,336","489,322",$711 ,"$1,957 ",0.463972186,0.611663818,0.437586969,0.570196688,41,"1,695,015","2,481,629","5,168,631","591,793","329,742"
1091,RTC,Individual,SQRT(2),Family,15000,sqrt(N),55,27272.72727,1139568,"$8,322,045,283 ",8322,"$1,859,939,345 ","$3,144,191,245 ","$5,607,060,714 ","$952,844,596 ","$1,020,202,916 ","$741,937,058 ","$7,349,593,012 ","$969,333,298 ","$3,065,940 ","$53,033 ",-0.658094227,-65.80942273,0.032368727,7.90784E-11,38695,-0.831880251,-83.18802509,9.9961E-11,-0.310017854,3.72526E-11,-0.38635087,4.6425E-11,37,0.094671488,"167,302","489,322",$726 ,"$1,957 ",0.46691258,0.611663818,0.441204189,0.570196688,41,"1,695,015","2,481,629","5,168,631","525,404","299,221"
1092,RTC,Individual,SQRT(2),Family,15000,sqrt(N),60,25000,1055603,"$7,768,353,627 ",7768,"$1,735,770,824 ","$2,930,792,003 ","$5,344,332,512 ","$783,536,965 ","$941,379,535 ","$699,104,616 ","$7,101,676,168 ","$665,021,046 ","$1,603,381 ","$53,033 ",-0.633300781,-63.33007813,0.034715962,8.15232E-11,39891,-0.824681587,-82.46815873,1.06159E-10,-0.302915841,3.89936E-11,-0.37656945,4.84748E-11,37,0.094671488,"179,434","489,322",$741 ,"$1,957 ",0.469457655,0.611663818,0.444339237,0.570196688,41,"1,695,015","2,481,629","5,168,631","475,585","274,497"
1093,RTC,Individual,SQRT(2),Family,15000,sqrt(N),65,23076.92308,987315,"$7,294,792,125 ",7295,"$1,635,046,721 ","$2,760,736,723 ","$5,081,604,310 ","$669,288,266 ","$879,063,536 ","$664,836,013 ","$6,853,759,323 ","$439,869,532 ","$1,110,236 ","$53,033 ",-0.581310451,-58.1310451,0.03963796,7.96884E-11,38993,-0.815385748,-81.53857484,1.11776E-10,-0.296568662,4.06548E-11,-0.367974132,5.04434E-11,37,0.094671488,"204,874","489,322",$759 ,"$1,957 ",0.471755826,0.611663818,0.447131133,0.570196688,41,"1,695,015","2,481,629","5,168,631","442,726","253,965"
1094,RTC,Individual,SQRT(2),Family,15000,sqrt(N),70,21428.57143,937025,"$6,880,579,905 ",6881,"$1,550,290,677 ","$2,614,183,335 ","$4,819,039,666 ","$602,119,969 ","$824,294,646 ","$635,125,623 ","$6,605,842,479 ","$274,053,075 ","$631,318 ","$53,033 ",-0.493617684,-49.36176836,0.047939967,7.17407E-11,35104,-0.774710456,-77.47104561,1.12594E-10,-0.290917516,4.2281E-11,-0.360302448,5.23651E-11,36,0.094671488,"247,784","489,322",$788 ,"$1,957 ",0.473820994,0.611663818,0.449652815,0.570196688,41,"1,695,015","2,481,629","5,168,631","414,304","237,576"
1095,RTC,Individual,SQRT(2),Family,15000,sqrt(N),75,20000,879904,"$6,514,862,369 ",6515,"$1,480,014,473 ","$2,493,557,759 ","$4,565,536,997 ","$561,027,562 ","$778,263,257 ","$610,034,554 ","$6,357,925,635 ","$156,724,180 ","$159,522 ","$53,033 ",-0.426896811,-42.68968105,0.054256532,6.55266E-11,32064,-0.684800625,-68.48006255,1.05114E-10,-0.285800368,4.3869E-11,-0.353414446,5.42474E-11,36,0.094671488,"280,432","489,322",$832 ,"$1,957 ",0.475706677,0.611663818,0.451941251,0.570196688,41,"1,695,015","2,481,629","5,168,631","381,396","221,539"
1096,RTC,Individual,SQRT(2),Family,15000,sqrt(N),80,18750,830639,"$6,201,214,520 ",6201,"$1,420,083,868 ","$2,392,482,320 ","$4,338,012,790 ","$532,304,295 ","$742,260,279 ","$588,637,156 ","$6,110,008,791 ","$91,152,697 ", $-   ,"$53,033 ",-0.410443425,-41.04434252,0.055814199,6.61876E-11,32387,-0.625629294,-62.56292937,1.00888E-10,-0.281322449,4.53657E-11,-0.347384214,5.60187E-11,36,0.094671488,"288,483","489,322",$873 ,"$1,957 ",0.477369156,0.611663818,0.453963922,0.570196688,41,"1,695,015","2,481,629","5,168,631","361,959","208,768"
1097,RTC,Individual,SQRT(2),Family,15000,sqrt(N),85,17647.05882,788070,"$5,919,354,244 ",5919,"$1,367,948,420 ","$2,303,290,684 ","$4,130,975,294 ","$505,801,643 ","$713,741,420 ","$568,835,887 ","$5,863,276,614 ","$56,024,597 ", $-   ,"$53,033 ",-0.397633851,-39.76338506,0.0570269,6.71752E-11,32870,-0.572799542,-57.27995423,9.67672E-11,-0.277233779,4.68351E-11,-0.341896713,5.77591E-11,36,0.094671488,"294,751","489,322",$913 ,"$1,957 ",0.478897311,0.611663818,0.455820342,0.570196688,41,"1,695,015","2,481,629","5,168,631","340,031","196,956"
1098,RTC,Individual,SQRT(2),Family,15000,sqrt(N),90,16666.66667,750193,"$5,668,215,768 ",5668,"$1,322,236,042 ","$2,224,757,862 ","$3,945,380,597 ","$482,457,448 ","$689,534,326 ","$550,843,397 ","$5,624,822,225 ","$43,340,510 ", $-   ,"$53,033 ",-0.381241798,-38.12417984,0.058578759,6.72596E-11,32912,-0.52258252,-52.25825196,9.21952E-11,-0.27355212,4.82607E-11,-0.336940408,5.94438E-11,36,0.094671488,"302,772","489,322",$950 ,"$1,957 ",0.480281733,0.611663818,0.45751016,0.570196688,41,"1,695,015","2,481,629","5,168,631","328,405","189,813"
1099,RTC,Individual,SQRT(2),Family,15000,sqrt(N),95,15789.47368,692334,"$5,459,369,994 ",5459,"$1,286,064,297 ","$2,157,087,325 ","$3,794,292,347 ","$461,236,831 ","$667,659,001 ","$536,181,814 ","$5,421,673,194 ","$37,643,767 ", $-   ,"$53,033 ",-0.370185673,-37.01856732,0.059625458,6.78074E-11,33180,-0.485682857,-48.56828567,8.89632E-11,-0.270475,4.95433E-11,-0.332725316,6.09457E-11,36,0.094671488,"308,182","489,322",$982 ,"$1,957 ",0.48144499,0.611663818,0.458957152,0.570196688,41,"1,695,015","2,481,629","5,168,631","306,287","171,555"
1100,RTC,Individual,SQRT(2),Family,15000,sqrt(N),100,15000,660298,"$5,280,503,719 ",5281,"$1,255,176,900 ","$2,099,272,618 ","$3,663,814,986 ","$444,433,059 ","$647,914,687 ","$524,340,987 ","$5,246,577,361 ","$33,873,325 ", $-   ,"$53,033 ",-0.368395448,-36.83954477,0.059794944,6.97652E-11,34138,-0.462049711,-46.20497106,8.75011E-11,-0.267808169,5.07164E-11,-0.329048574,6.23139E-11,36,0.094671488,"309,058","489,322","$1,007 ","$1,957 ",0.482457701,0.611663818,0.460226836,0.570196688,41,"1,695,015","2,481,629","5,168,631","293,823","167,660"
1101,RTC,Individual,SQRT(2),Family,16000,sqrt(N),5,320000,3028852,"$34,985,479,401 ",34985,"$8,477,059,117 ","$16,670,628,390 ","$8,800,814,131 ","$8,578,243,289 ","$8,984,973,494 ","$8,621,448,487 ","$10,500,540,007 ","$9,619,765,614 ","$8,602,218,725 ","$6,262,955,055 ",-0.809013307,-80.90133071,0.018080996,2.31243E-11,11315,-0.934211649,-93.42116489,2.67028E-11,-0.449478805,1.28476E-11,-0.555018008,1.58642E-11,41,0.094671488,"93,454","489,322",$482 ,"$1,957 ",0.421988796,0.611663818,0.393348382,0.570196688,41,"1,695,015","2,481,629","5,168,631","1,737,455","858,907"
